AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
5.3509,1023.4,85.88,4.1357,23.817,1085.7,549.9,134.66,11.924,0.70021,60.38
5.5016,1023.6,83.323,4.1623,23.821,1085.4,550.2,134.66,11.891,0.95358,60.38
5.9275,1024,84.498,4.2132,23.875,1085.9,550.09,134.65,11.896,1.2107,60.38
6.2603,1024.3,84.445,4.2231,23.887,1085.8,549.86,134.67,11.901,1.1788,60.38
7.8169,1024.7,90.957,4.3121,24.183,1087.4,550.16,134.66,11.907,0.98198,60.38
10.555,1024.9,91.071,4.4162,24.423,1089.3,550.15,134.67,11.912,1.7807,60.38
11.509,1024.7,86.22,4.3408,24.288,1088.4,549.95,134.67,11.917,2.9981,60.38
11.92,1024.7,82.322,4.3077,24.153,1087.1,549.92,133.74,11.924,1.5961,60.38
12.173,1024.4,80.398,4.3013,24.152,1087,549.9,133.58,11.861,1.2759,60.38
12.752,1024,73.06,4.1635,23.331,1081.8,549.99,129.63,11.719,1.2845,60.38
13.338,1023.6,68.359,4.0842,22.942,1079.4,549.82,127.82,11.72,1.0641,60.38
13.672,1023.6,63.383,4.3184,24.361,1087.2,550.32,133.66,11.943,0.65329,60.38
13.721,1023.4,66.718,4.2951,24.296,1087.3,550.15,133.61,11.89,0.68862,60.38
13.386,1023.2,74.168,4.1515,23.296,1081.5,550.08,129.71,11.688,1.1149,60.38
12.82,1023.4,77.068,4.644,26.785,1088.1,542.45,140.97,12.552,0.93489,60.38
11.868,1023.4,79.503,5.472,32.81,1099.9,528.38,160.9,14.035,0.3265,60.38
10.433,1023.2,80.731,4.1617,23.702,1084.1,550.11,133.02,11.737,0.98547,60.38
9.3846,1023.3,81.573,4.179,23.73,1084.4,550.16,133.65,11.684,0.92303,60.38
8.0497,1023,83.525,3.8543,21.448,1071.2,549.76,124.17,11.259,1.4608,60.38
7.0769,1022.9,85.156,4.1591,23.541,1083.6,549.99,133.33,11.822,0.86253,60.38
6.7869,1022.7,85.707,4.1533,23.516,1083.2,549.94,132.57,11.798,0.74,60.38
6.9721,1022.8,83.388,4.1328,23.564,1083.6,550.16,132.68,11.714,0.53923,60.38
6.5225,1022.7,82.776,4.1566,23.469,1083.4,550.04,132.67,11.741,1.0956,60.38
6.0249,1022.7,83.258,4.1176,23.423,1082.9,550.1,132.67,11.731,1.0988,60.38
6.0871,1022.9,82.94,4.0999,23.54,1083.6,550.21,133.17,11.742,0.92329,60.38
5.7261,1023,82.437,4.151,23.571,1084.1,550.01,133.68,11.758,1.2226,60.38
5.2598,1023.3,84.806,4.1739,23.706,1084.9,550.07,134.27,11.881,1.275,60.38
5.4875,1023.6,86.367,4.1823,23.643,1084.6,549.97,133.71,11.856,1.3691,60.38
7.1217,1023.9,90.909,4.6257,26.477,1089.1,543.2,141.31,12.505,1.048,60.38
10.307,1024.1,91.224,5.5249,32.061,1100,530.96,157.64,13.924,0.9781,60.38
13.595,1023.9,76.813,5.5286,31.73,1099.7,532.32,155.27,13.869,2.3793,60.38
15.703,1023.8,60.854,4.6216,25.439,1092,548.98,137.1,12.323,2.0386,61.579
16.582,1023.5,60.14,5.6383,32.242,1099.8,530.16,156.21,13.873,1.4167,69.196
16.773,1023,65.5,5.4532,31.273,1100.1,533.44,154.53,13.698,1.4133,68.268
16.74,1022.6,69.188,5.4053,31.381,1100,533.26,155.19,13.703,0.41471,62.853
16.473,1022.3,72.292,5.4186,31.276,1099.6,533.51,154.68,13.774,0.27041,63.244
16.402,1022.2,73.05,5.422,31.717,1100.1,532.3,155.75,13.81,0.070089,61.422
16.166,1022.2,70.993,5.3491,31.415,1100.5,533.4,155.21,13.828,0.26566,64.184
15.038,1022.5,78.292,5.4628,32.136,1100.1,530.68,158.04,13.876,0.35334,62.279
13.872,1022.6,84.219,5.6584,33.241,1100,527.19,160.66,14.094,0.26119,58.02
13.006,1022.4,83.246,4.2698,24.161,1086.3,550.36,134.02,11.904,0.89188,73.605
11.73,1022.4,83.679,4.2869,24.152,1086.3,549.97,134.45,12.002,0.85962,75.22
10.905,1022.3,85.89,4.2368,23.843,1084.4,549.85,133.23,11.788,0.77212,76.292
10.477,1021.8,87.827,4.286,23.971,1085.4,549.95,133.69,11.899,0.87581,76.011
10.601,1022,89.132,4.307,23.998,1085.3,550.12,133.52,11.861,1.0454,77.769
10.683,1022.1,89.455,4.2544,24.034,1085.5,550.16,133.66,11.856,0.97533,76.086
10.334,1022.1,89.48,4.3401,24.024,1085.8,550.28,133.74,11.889,1.1859,75.908
10.185,1021.9,89.257,4.328,24.107,1086.1,550.07,134.47,11.903,0.985,76.063
10.023,1022.1,93.316,4.3504,23.844,1085.3,549.94,133.66,11.838,1.0237,75.808
9.8489,1022.2,92.66,4.3701,23.918,1085.6,550.02,133.66,11.843,1.0518,76.064
10.249,1022.4,93.912,4.4201,24.017,1085.6,550.2,133.66,11.928,1.022,76.009
10.626,1022.8,94.318,4.444,24.281,1087.1,549.84,134.68,11.932,1.1276,76.219
11.443,1023.2,95.05,5.0808,28.406,1090.7,538.58,145.31,12.917,1.0408,69.616
12.891,1023.1,95.884,5.6117,32.053,1100,530.59,157.73,13.885,1.6157,62.513
14.436,1022.9,92.289,5.5597,31.746,1100.2,532.11,156.23,13.88,1.4273,65.632
15.686,1022.6,87.707,5.5572,31.632,1100.3,532.84,155.44,13.738,1.6147,64.65
16.218,1022.4,83.132,5.4533,31.27,1099.9,534.24,154.73,13.689,1.1548,65.682
16.488,1021.7,80.487,4.524,25.092,1087.6,547.76,134.81,12.218,1.3802,70.239
15.693,1021.2,84.379,5.5122,31.95,1099.8,531.78,156.36,13.848,0.70874,62.052
15.24,1020.5,84.492,5.4058,31.415,1100.3,533.56,155.33,13.812,0.48375,63.468
15.228,1020.2,85.016,5.4821,31.712,1100,532.55,156,13.741,0.46337,62.938
16,1020.2,78.414,5.4081,31.278,1100.4,534.2,154.71,13.699,0.67711,64.424
15.633,1020.4,74.77,5.4639,31.935,1100.2,531.59,156.73,13.844,0.44924,63.343
14.477,1020.8,75.297,4.3105,24.249,1086.6,549.91,133.62,11.881,0.55836,72.648
14.043,1021.1,76.144,4.2876,24.276,1086.4,550,133.5,11.915,0.66497,72.145
13.445,1021.4,76.166,4.2922,24.315,1086.8,549.99,134.14,12.067,0.99764,77.563
12.944,1021.6,79.932,4.2393,23.99,1085.4,549.9,133.12,11.888,1.3206,82.466
13.672,1021.5,83.22,4.3502,24.283,1086.8,549.92,133.71,11.997,1.3135,81.837
13.376,1021.6,88.564,4.3517,24.066,1085.9,550.16,132.93,11.822,1.6756,80.333
13.55,1021.4,90.18,4.3077,23.812,1084,549.73,131.67,11.712,1.5789,79.597
12.894,1020.9,90.869,4.3833,24.019,1085.6,549.78,133.02,11.782,1.6262,81.308
12.531,1020.7,91.593,4.371,24.084,1085.5,549.77,133.22,11.817,1.783,81.871
12.767,1021,96.089,4.4337,24.18,1086.6,550.19,133.66,11.879,1.4875,79.534
12.194,1020.9,94.42,4.4716,24.056,1085.7,549.89,133.67,11.899,1.548,80.795
11.682,1020.8,92.945,4.3982,23.991,1085.5,550.15,133.58,11.864,1.8266,81.799
11.886,1021,95.612,4.4092,24.159,1086,550.05,133.32,11.74,1.6698,80.011
13.085,1021.3,93.886,4.469,24.673,1086.8,549.23,134.23,12.023,1.6568,81.739
13.878,1021.4,92.61,5.5546,32.033,1100,531.48,156.7,13.829,1.3885,77.394
15.657,1020.6,84.523,5.445,31.174,1100,534.72,153.45,13.711,2.0289,70.211
17.699,1020.2,69.799,5.4436,31.103,1099.9,534.69,152.45,13.596,2.4382,72.471
18.395,1019.7,66.928,5.3917,30.774,1100.3,535.96,152.26,13.596,1.1918,68.532
18.977,1018.9,63.16,5.5207,31.202,1100,534.2,152.84,13.669,1.5909,85.189
19.937,1018.4,55.896,5.4201,30.707,1100.3,536.58,151,13.615,1.3855,86.226
19.92,1018.1,60.679,5.4004,30.928,1100.2,535.82,151.64,13.531,1.1574,76.352
19.446,1018,62.86,5.3375,30.578,1099.6,536.88,151.32,13.333,0.94374,68.991
19.143,1017.9,61.617,4.4469,24.893,1088.7,550.09,133.91,11.987,1.3847,74.822
17.946,1018.1,66.128,4.6469,26.343,1090.7,545.96,138.44,12.451,1.4281,72.904
16.811,1018.3,75.211,5.3629,31.238,1099.9,534.46,154.71,13.534,0.85658,66.404
15.61,1018.4,80.992,4.9835,28.674,1093.9,539.73,146.88,12.984,1.1215,68.742
14.2,1018.5,82.124,4.6752,26.648,1090.3,544.81,141.09,12.511,1.3868,73.586
13.173,1018.5,83.771,5.5143,32.278,1099.8,530.75,159.21,13.837,0.54677,66.484
12.288,1018.5,86.551,4.6347,26.184,1088.5,544.55,140.01,12.398,1.1071,73.728
11.356,1018.2,88.108,5.659,32.864,1099.8,528.45,161.42,13.948,1.1675,66.246
10.816,1017.8,90.052,4.3694,24.262,1085.4,549.34,134.64,11.971,1.7632,77.217
10.253,1017.3,90.145,4.3596,23.998,1085.1,549.92,133.99,11.929,1.7485,78.395
9.8396,1016.6,91.737,4.3271,23.893,1084.3,549.95,133.55,11.766,2.1675,79.316
9.461,1016.2,91.448,4.3523,24.039,1085.1,550.16,134.38,11.804,1.8748,79.7
8.8396,1016.1,91.707,4.346,23.801,1083.9,550.1,133.67,11.747,1.9327,79.528
8.6281,1016.2,92.793,4.3374,23.788,1083.7,550.18,133.51,11.673,2.0885,81.749
9.1686,1016,94.207,4.3645,23.865,1084.2,550.17,133.38,11.694,1.898,77.801
10.946,1016.4,97.479,4.4036,24.191,1085.6,549.98,133.56,11.757,1.8239,76.838
13.204,1016.5,92.441,4.4459,24.421,1086.3,550.14,133.73,11.907,2.3721,77.873
14.427,1016.6,85.573,5.273,29.952,1096.3,537.1,150.45,13.294,2.9631,74.443
15.021,1016.5,83.279,5.5026,31.402,1100.2,534.41,155.52,13.721,2.9797,73.277
15.694,1016,83.884,5.5387,31.518,1100.1,533.66,155.08,13.698,1.2885,68.569
16.578,1015.2,81.592,5.4797,31.191,1100.2,534.91,154.56,13.591,1.4365,69.373
15.924,1014.9,83.734,5.5367,31.753,1100.2,532.89,156.04,13.741,1.2216,78.93
15.464,1014.6,87.534,5.485,31.38,1100.1,534.38,155.39,13.696,0.93133,78.99
15.152,1014.4,89.82,5.5645,31.583,1100,533.61,156.01,13.733,0.35501,63.664
15.246,1014.3,88.697,4.4482,24.497,1087.2,549.85,133.88,11.9,0.42799,67.209
15.327,1014.6,86.046,4.4339,24.461,1087,549.89,133.63,11.808,0.85281,69.667
14.924,1014.7,87.396,4.467,24.246,1086.3,550,133.39,11.929,0.87106,71.186
14.61,1014.4,91.502,4.5024,24.194,1086,550.04,133.38,11.93,0.80463,69.86
14.251,1014,96.304,4.6241,24.264,1086.4,550.31,133.75,11.893,0.98356,68.859
14.151,1014.2,96.434,4.5615,24.195,1085.6,549.87,133.01,11.767,0.97358,68.291
14.129,1014.3,96.552,4.5104,24.095,1085,550.01,132.56,11.913,0.99258,69.561
14.415,1014.2,95.902,4.5918,24.53,1087.2,550.04,134.06,12.091,0.79904,70.909
14.292,1014.1,96.389,4.5704,24.449,1087.5,550.11,133.79,12.087,0.74474,69.752
14.283,1013.7,96.212,4.6121,24.516,1086.8,550.16,133.74,12.091,0.65106,69.853
14.25,1013.4,96.408,4.6101,24.586,1087.3,550.07,134.07,12.088,1.1261,71.011
14.186,1013.2,96.436,4.6161,24.472,1087.1,549.91,133.67,12.078,1.1681,71.174
14.452,1012.8,94.999,4.6006,24.427,1087.2,550.25,133.64,12.069,0.89199,71.825
14.482,1013.2,93.535,4.5586,24.498,1086.8,549.88,133.66,12.059,0.89572,72.2
14.839,1013,92.22,4.5227,24.744,1088,550.24,134.24,11.949,1.0224,72.172
15.13,1013.1,89.897,4.7271,25.843,1088.1,546.7,137,12.215,0.99152,70.685
15.273,1013.4,87.382,5.5706,31.498,1100,533.56,155.62,13.658,0.68753,67.108
15.601,1013,87.331,5.5326,31.288,1100,534.57,154.64,13.711,0.70285,67.099
15.649,1012.8,87.628,5.5474,31.449,1100,533.96,155.17,13.642,0.97118,66.475
14.293,1012.4,92.385,5.5731,31.29,1100.3,534.3,155.77,13.712,0.75569,64.777
13.905,1011.8,94.739,5.6144,31.71,1100,532.91,156.52,13.749,0.817,65.478
14.049,1011.2,94.538,5.6086,31.616,1100,533.62,156.25,13.739,0.73037,65.413
14.167,1011,94.077,5.6006,31.632,1100.1,533.46,156.25,13.719,0.5326,66.035
14.293,1010.9,94.532,5.552,31.273,1100.4,534.09,155.74,13.735,0.71992,66.635
14.145,1010.8,96.015,5.7112,31.806,1100.1,532.66,156.77,13.727,0.73525,65.064
13.591,1010.6,98.657,5.2102,28.298,1093.8,541.17,146.39,12.762,0.65577,68.154
13.505,1010.8,100.13,4.692,24.769,1088.1,550.09,135.37,12.027,0.84484,71.007
14.049,1010.8,99.087,4.6432,24.474,1086.5,550.06,133.9,11.989,0.81047,69.682
12.81,1010.8,97.559,4.5922,24.477,1086.4,549.95,134.39,11.952,0.76573,73.183
12.578,1011.1,99.682,4.5231,24.479,1086.5,550,134.57,12.02,0.79026,72.914
12.54,1011.2,98.075,4.5701,24.52,1086.6,550.03,134.57,12.084,0.79949,73.649
12.614,1011.2,98.155,5.1712,28.61,1099.7,543.37,149.63,12.994,0.41648,75.724
12.643,1011.2,98.507,4.5265,24.341,1085.7,549.6,133.63,11.862,0.85359,72.149
12.52,1011.2,98.404,4.5101,24.245,1085.7,549.9,133.66,11.861,0.87846,72.059
11.984,1011.2,99.471,4.5675,24.104,1085.3,550.01,133.68,11.864,0.88375,72.188
11.658,1011,99.742,4.5729,24.21,1085.9,550.16,133.65,11.867,0.83902,74.11
11.395,1011.3,99.493,4.4753,24.159,1085.7,549.87,133.66,11.87,0.81158,73.851
11.415,1011.8,97.808,4.4645,24.014,1085.5,550.01,133.66,11.863,0.91737,74.879
11.347,1012.3,97.23,4.4613,24.001,1085.3,550,133.66,11.914,0.90416,76.27
11.39,1012.7,96.238,4.445,24.079,1086.1,549.94,134.19,11.894,1.0325,77.308
11.587,1013.2,95.839,4.4338,24.01,1085,550.1,133.65,11.879,1.0057,87.501
11.849,1013.5,95.189,4.5734,24.933,1087.2,547.9,136.39,12.187,0.89267,95.192
12.106,1013.6,93.21,5.6108,31.899,1100.3,531.57,158.78,13.832,0.46245,66.258
12.12,1013.7,91.272,5.6142,31.859,1100.3,532.03,158.64,13.925,0.42561,63.315
12.12,1013.6,90.187,5.6507,32.289,1100.1,530.07,159.43,13.897,0.43519,64.07
11.985,1013.6,91.307,5.5657,31.812,1100.3,532.04,158.65,13.863,0.39515,64.456
11.021,1013.5,95.66,5.6877,32.194,1099.7,530.51,160.01,13.92,0.31481,64.421
10.46,1013.4,99.461,4.4657,23.911,1085.2,549.92,134.19,11.781,0.63684,74.555
10.226,1013.8,99.357,4.4273,23.801,1084.4,550.1,133.57,11.703,0.49419,74.668
10.205,1014,98.133,4.4228,23.829,1084.5,549.94,133.63,11.673,0.84966,76.561
10.345,1014.5,97.679,4.3521,23.542,1082.8,549.98,132.36,11.716,0.47092,77.672
10.426,1015,97.934,4.437,23.907,1084.7,549.69,133.9,11.914,3.6423,90.374
10.486,1015.3,99.081,4.505,24.11,1086.2,549.84,134.45,11.949,2.7627,80.655
10.697,1015.4,98.505,4.4872,24.152,1086.6,549.89,134.64,11.92,1.9658,75.907
10.806,1015.6,97.344,4.4438,24.031,1085.2,549.98,133.68,11.839,2.0256,75.96
10.749,1015.3,97.527,4.4635,23.919,1085.3,550.02,133.66,11.854,1.4899,75.496
10.657,1015.3,96.191,4.4402,23.913,1085.1,550.06,133.67,11.849,0.89635,76.081
10.533,1015.3,95.125,4.4181,23.926,1085.3,550.15,133.65,11.844,0.94002,75.902
10.483,1015.3,94.692,4.4398,23.981,1085.4,550.29,133.67,11.853,1.0277,76.277
10.402,1015.5,94.228,4.4172,23.896,1085,550.05,133.67,11.861,1.1026,76.024
10.34,1015.5,94.16,4.4086,23.878,1085,550.07,133.67,11.866,1.1852,76.127
10.413,1015.7,93.952,4.4117,23.878,1085.4,550,133.68,11.87,1.1402,75.064
10.47,1016,93.568,4.4072,23.851,1085.3,549.9,133.67,11.875,1.1581,73.936
10.695,1016.4,93.179,4.4041,23.982,1085.1,550.26,133.67,11.879,1.2385,74.064
11.253,1016.5,93.173,4.4326,23.993,1085.5,549.93,133.68,11.852,1.2131,74.163
11.826,1016.4,91.89,4.4252,23.921,1085.5,550.23,133.21,11.761,1.2549,74.107
12.24,1016.4,90.384,4.4255,24.027,1086.3,550.03,133.7,11.842,1.2917,74.196
12.321,1016.3,90.388,4.4234,23.988,1085.8,550.11,133.68,11.883,1.303,73.642
12.066,1016.3,91.513,4.419,23.983,1085.8,549.81,133.68,11.833,1.3258,74.172
11.926,1016.3,91.002,4.3655,23.669,1083.8,549.83,132.19,11.718,1.4014,74.251
11.739,1016.3,90.2,4.3999,23.966,1085.4,549.87,133.6,11.845,1.3454,74.45
11.367,1016.4,89.977,4.3809,23.969,1085.3,549.99,133.67,11.808,1.2937,76.363
11.06,1016.7,89.988,4.3781,23.893,1085.1,550.13,133.69,11.758,1.2808,76.069
10.838,1017,90.988,4.3679,23.893,1085.4,550.24,133.7,11.707,1.2061,74.872
10.649,1017.4,91.779,4.3628,23.997,1085.4,550.31,133.94,11.86,1.0946,74.85
10.666,1017.9,92.831,4.3726,23.968,1085.3,549.98,133.85,11.995,1.0148,74.168
10.632,1018.2,93.347,4.391,23.984,1086.1,549.88,134.04,11.939,1.1066,74.347
10.52,1018.3,92.029,4.3769,23.929,1085.6,550.04,134.07,12.003,1.2068,74.735
10.348,1018.5,90.961,4.3645,23.836,1085.8,550.31,133.95,12.004,1.2082,74.599
9.9634,1018.8,90.827,4.3426,23.83,1085.6,550.08,134.01,11.829,1.227,75.885
9.4909,1018.9,88.11,4.2836,23.754,1085,550.07,133.67,11.739,1.2124,76.77
9.2932,1018.8,87.38,4.2955,23.694,1084.8,549.93,133.68,11.823,1.1031,76.464
9.3801,1018.9,89.169,4.3012,23.676,1084.9,550.05,133.66,11.826,1.1701,77.02
9.4079,1019,90.897,4.2979,23.604,1084.9,550.03,133.67,11.83,1.2749,76.528
9.3648,1019.7,94.094,4.3584,23.613,1084.9,550,133.67,11.833,1.2597,74.578
9.4185,1020.1,94.028,4.3573,23.655,1085,550.05,133.68,11.835,1.2621,74.547
9.588,1020.5,93.201,4.3369,23.627,1085,550.09,133.68,11.758,1.2645,75.463
9.7946,1020.9,92.252,4.3269,23.535,1084.6,549.89,133.21,11.836,1.3388,73.729
10.265,1021.1,89.669,5.1522,29.119,1094.5,536.59,150.67,13.225,1.237,67.774
10.68,1021.4,85.91,5.5732,32.049,1100.1,530.01,160.2,13.923,1.7216,64.555
11.06,1021.7,80.436,5.6009,32.367,1100,528.73,160.68,13.994,1.6736,64.986
10.688,1022.1,83.283,5.5762,32.222,1099.9,529.18,160.92,13.974,1.7402,65.446
10.413,1022,84.559,5.6235,32.509,1100.1,528.11,161.57,14.099,3.4489,68.167
10.571,1022.1,82.394,5.5691,32.216,1100.3,529.18,160.83,14.046,3.0918,67.067
10.57,1022.6,80.494,5.6044,32.486,1100.3,527.86,161.41,14.132,1.5575,63.585
10.478,1023.2,81.372,5.5557,32.136,1100.3,529.2,161.05,14.032,1.017,63.032
9.9893,1023.6,83.526,5.6129,32.575,1100.4,527.55,162.24,14.164,1.2021,62.505
9.4539,1024.2,83.283,5.5854,32.441,1099.9,527.9,162.48,13.988,0.77295,61.836
9.0781,1025.1,81.315,5.6548,33.015,1100.2,525.75,163.85,14.228,0.6182,61.607
8.9379,1025.5,80.45,5.5819,32.536,1099.9,527.06,163.12,14.155,0.59216,62.397
8.8647,1025.6,79.65,5.6379,32.855,1100.3,525.84,163.68,14.315,0.73244,62.272
8.8685,1025.7,79.928,4.2894,23.761,1085.4,549.5,135.05,11.991,1.5438,79.495
8.4491,1025.7,80.742,4.207,23.301,1083.8,550.17,133.54,11.679,1.7006,80.247
8.0488,1025.7,83.769,3.8564,20.81,1069.3,550.06,122.61,11.077,2.6278,83.314
8.0236,1025.6,85.816,3.7967,20.521,1067.5,550.12,121.11,10.958,2.7495,82.161
8.1756,1025.4,87.177,3.8835,21.056,1070.4,550.33,123.45,11.169,2.4856,81.948
8.1262,1025.5,86.276,3.9297,21.439,1072.7,549.85,125.14,11.311,2.28,82.778
7.6278,1025.8,86.554,4.1976,23.305,1084.4,550.03,133.45,11.751,1.55,81.669
7.2845,1026.1,85.775,4.2031,23.296,1084.3,550.38,133.68,11.776,1.5837,82.349
6.907,1026.4,86.876,4.2019,23.251,1083.8,550.25,133.57,11.778,1.7176,82.096
7.1994,1026.7,88.702,4.206,23.235,1084.1,550.37,133.25,11.767,1.6606,80.327
8.6708,1027,85.007,4.2349,23.454,1084.8,550.21,133.24,11.861,1.5955,81.267
9.5721,1027.6,80.969,5.0272,28.943,1093.9,536.18,150.49,13.225,1.2464,71.858
9.1015,1027.8,84.423,5.6163,32.688,1100.3,526.7,163.2,14.195,1.1207,60.835
9.3335,1027.9,79.23,5.623,32.832,1100.3,526.52,163.25,14.254,1.1556,60.533
9.3224,1027.9,77.017,5.5285,32.498,1099.6,527.82,162.75,14.142,0.96118,61.848
9.3212,1027.7,73.255,5.5881,32.813,1100,526.58,163.19,14.241,0.73529,61.945
9.0465,1027.4,74.845,5.5741,32.61,1100,527.15,163.19,14.171,0.77335,61.941
8.996,1027.1,75.888,5.6086,32.84,1100.1,526.1,163.57,14.283,0.74862,63.134
8.9929,1027.1,73.985,5.5954,32.611,1100.2,527.23,163.09,14.159,0.93697,62.352
9.2659,1026.9,72.13,5.6528,32.962,1100.2,526.18,163.33,14.291,1.3231,62.072
8.8281,1027.1,72.693,5.6278,32.699,1099.7,526.54,163.58,14.052,0.97963,62.498
7.6019,1027.3,79.166,4.5576,25.564,1090.6,545.45,142.58,12.375,1.064,76.408
6.5644,1027.4,83.183,4.1949,23.105,1083.4,550.06,133.86,11.835,1.4711,81.998
5.7236,1027.3,86.206,4.1935,23.005,1083,549.84,133.73,11.715,1.6582,82.775
5.2519,1027.1,88.595,4.2159,23.071,1083.6,549.96,133.92,11.744,1.9582,84.307
5.0448,1026.7,89.498,4.2478,23.067,1083.5,550.03,133.24,11.84,1.8807,85.255
4.9857,1026.4,90.119,4.2824,23.364,1084.8,550.14,134.12,11.957,1.7629,84.35
4.9653,1026.2,90.077,4.2533,23.185,1084,550.03,133.44,11.792,2.0061,85.285
4.8523,1025.9,90.137,3.9962,20.95,1070.9,549.98,122.67,11.106,2.6206,88.688
4.8438,1025.5,89.511,4.0226,21.201,1072.4,550.23,123.55,11.251,2.5413,89.152
4.7451,1025.3,88.444,3.9899,21.015,1071,550.11,122.7,11.178,1.8329,86.939
4.595,1025.2,88.003,3.9928,20.946,1070.9,550.24,122.7,11.115,1.8718,87.313
4.5126,1025.2,87.389,3.9987,20.931,1070.9,549.87,122.64,11.051,1.9423,88.615
4.79,1025.2,89.37,4.2433,22.605,1080.4,549.97,129.25,11.584,1.8102,85.693
6.4563,1025.4,89.205,4.5567,25.23,1087,545.57,138.71,12.249,1.6015,78.789
8.3009,1025.2,83.998,5.647,32.724,1100.1,527.92,162.3,14.101,1.0062,61.476
9.6518,1024.9,73.574,5.6644,32.525,1100.2,528.35,161.07,14.146,0.62331,65.033
10.571,1024.4,70.294,5.6829,32.574,1100,528.08,160.64,14.078,0.65249,63.856
11.783,1023.8,64.003,4.4199,24.023,1086.8,549.98,134.3,11.958,0.96078,77.17
12.314,1023.3,63.006,5.6729,32.516,1099.9,528.98,159.8,13.979,0.66549,64.502
12.335,1022.5,59.299,5.6196,32.129,1099.8,529.98,158.88,13.924,0.62417,64.572
12.733,1021.9,61.761,5.7083,32.414,1099.7,529.47,159.58,13.944,0.78686,64.793
12.361,1021.4,65.454,5.6588,32.196,1099.8,529.83,159.6,13.941,0.66045,64.425
11.673,1021.2,68.882,5.6992,32.603,1100,528.59,160.92,13.995,0.64563,62.896
10.381,1021.5,75.024,5.6299,32.549,1099.7,528.84,161.65,13.873,0.8425,63.454
9.5995,1021.9,77.75,5.7301,33.613,1100.1,525.41,164.07,14.262,0.72124,61.752
9.3189,1022.1,79.491,5.576,32.676,1099.7,528.69,162.43,13.927,0.79036,63.599
9.8164,1022.6,76.766,4.3243,23.785,1084.8,549.51,133.95,11.922,1.3989,78.536
9.8868,1022.7,83.191,4.309,23.752,1085,550.17,133.93,11.807,1.4271,77.847
9.8288,1022.5,81.785,4.3478,23.826,1084.9,550.12,133.7,11.841,1.468,77.128
9.6706,1022.1,74.274,4.2739,23.748,1084.5,549.89,133.36,11.817,1.4247,78.795
9.3772,1021.9,71.852,3.7515,20.452,1050.3,540.83,115.79,10.777,6.8931,100.34
9.3521,1021.7,71.337,3.6255,19.585,1043.2,539.61,111.72,10.521,6.4719,91.87
9.4762,1021.5,72.986,3.6337,19.584,1043.2,539.6,111.71,10.572,6.615,91.221
9.4971,1021.3,72.212,3.6383,19.591,1042.2,538.91,111.38,10.614,6.5602,92.848
9.3244,1021.6,67.462,3.6428,19.562,1038.4,536.49,110.72,10.657,7.8274,99.014
9.1483,1021.9,68.005,3.6568,19.56,1038.7,536.55,110.93,10.701,8.2348,99.522
9.0965,1022.1,81.281,4.2909,23.672,1084.2,550.2,133.3,11.687,1.6123,79.197
9.902,1022.4,86.09,4.618,25.581,1087.7,545.42,138.57,12.262,1.6183,74.694
12.292,1022.5,77.917,5.633,32.117,1099.9,530.98,157.97,13.945,0.95387,63.832
13.659,1022.6,74.005,5.6809,32.095,1100.3,530.71,157.59,13.999,0.6803,63.375
14.566,1022.4,68.822,5.5648,31.601,1100.2,532.06,156.38,13.693,0.3854,64.64
15.37,1022,63.214,4.6975,25.762,1084.3,543.32,136.19,12.245,1.0092,70.761
16.111,1021.7,63.621,4.4988,24.276,1086.8,550.08,132.79,11.925,1.1306,73.175
16.642,1021.4,61.758,4.5245,24.278,1086.4,550.06,132.79,11.911,1.0731,73.015
16.435,1021.2,64.39,4.4895,24.23,1086.2,550.14,132.78,11.902,1.1795,72.283
15.649,1021,65.966,4.4881,24.244,1086.4,549.94,133.2,11.916,1.2756,71.551
14.853,1020.7,70.508,4.4824,24.286,1087,549.9,133.79,11.927,1.4629,71.621
13.355,1020.7,79.274,4.4611,24.074,1085.9,550.19,133.77,11.795,1.682,72.866
11.59,1020.9,88.384,4.4315,24,1085.9,549.78,134.04,11.892,1.5507,74.814
11.268,1021.1,88.449,4.4339,23.947,1085.2,549.97,133.56,11.87,1.5242,75.667
10.949,1021.2,85.148,4.4314,24.089,1086.3,550.07,134.37,12,1.449,76.631
10.933,1021.2,81.206,4.3464,24.01,1085.6,550.14,133.86,11.796,1.7396,77.56
10.155,1021.3,82.5,4.3707,23.971,1085.4,549.79,134.26,11.938,1.7748,78.701
8.8719,1021.2,85.729,4.3065,23.671,1084.1,549.86,133.44,11.807,1.9638,81.133
8.7508,1020.9,88.403,4.3545,23.832,1084.7,549.77,133.67,11.802,1.6012,78.635
8.1847,1020.7,86.612,4.3715,23.714,1084.2,549.92,133.67,11.791,1.6866,79.141
7.3032,1020.7,88.131,4.3618,23.623,1083.6,549.93,133.66,11.778,1.6897,81.335
6.9384,1020.7,89.104,4.3337,23.6,1083.7,549.86,133.67,11.764,1.6047,80.743
6.6417,1020.8,90.095,4.35,23.534,1083.5,550.04,133.66,11.721,1.4159,81.66
6.5991,1021.4,89.929,4.3296,23.51,1083.2,550.19,133.39,11.633,1.4347,81.342
7.2577,1021.8,91.555,4.3781,23.628,1083.8,550.15,133.27,11.691,1.6091,79.744
9.2207,1022.3,90.607,5.1689,28.878,1092.3,537.57,147.98,12.992,1.4273,70.584
